est_x,est_y,odom_x,odom_y,gt_x,gt_y,cov_x,cov_y,cov_xy,cov_yx,heading_cmd,speed_cmd,heading,speed,setpoint_x,setpoint_y,gt_heading,gt_speed,collision,step
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.014446818269789219,0.00800000037997961,0.0,0.007647058926522732,0.5,0.5,0.0,0.007647058926522732,0.0,2
nan,nan,-3.769485374505166e-06,0.0004961955128237605,-3.769485374505166e-06,0.0004961955128237605,nan,nan,nan,nan,0.033994052559137344,0.01600000075995922,0.01745329238474369,0.015882352367043495,0.5,0.5,0.01745329238474369,0.015882352367043495,0.0,3
nan,nan,-0.0001610566396266222,0.000699259398970753,-0.0001610566396266222,0.000699259398970753,nan,nan,nan,nan,0.12171105295419693,0.024000000208616257,0.10471975803375244,0.0235294122248888,0.5,0.5,0.10471975803375244,0.0235294122248888,0.0,4
nan,nan,-0.0006915470003150403,0.00939339678734541,-0.0006915470003150403,0.00939339678734541,nan,nan,nan,nan,0.11753750592470169,0.03200000151991844,0.10471975803375244,0.03176470473408699,0.5,0.5,0.10471975803375244,0.03176470473408699,0.0,5
nan,nan,0.006466596387326717,0.07798619568347931,0.006466596387326717,0.07798619568347931,nan,nan,nan,nan,0.10107037425041199,0.02219720184803009,0.0872664600610733,0.021764704957604408,0.5,0.5,0.0872664600610733,0.021764704957604408,0.0,6
nan,nan,0.02204703725874424,0.18697114288806915,0.02204703725874424,0.18697114288806915,nan,nan,nan,nan,-0.01427304744720459,0.0231034979224205,-0.01745329238474369,0.02294117584824562,0.5,0.5,-0.01745329238474369,0.02294117584824562,0.0,7
nan,nan,0.022406380623579025,0.22949646413326263,0.022406380623579025,0.22949646413326263,nan,nan,nan,nan,-0.014836126938462257,0.004098912701010704,-0.01745329238474369,0.0035294117406010628,0.5,0.5,-0.01745329238474369,0.0035294117406010628,0.0,8
nan,nan,0.01752464473247528,0.2691439092159271,0.01752464473247528,0.2691439092159271,nan,nan,nan,nan,-0.016454344615340233,0.012098913080990314,-0.01745329238474369,0.0117647061124444,0.5,0.5,-0.01745329238474369,0.0117647061124444,0.0,9
nan,nan,0.013014441356062889,0.3164401054382324,0.013014441356062889,0.3164401054382324,nan,nan,nan,nan,0.004553461447358131,0.020098913460969925,0.0,0.019999999552965164,0.5,0.5,0.0,0.019999999552965164,0.0,10
nan,nan,0.016362199559807777,0.3583472967147827,0.016362199559807777,0.3583472967147827,nan,nan,nan,nan,0.1132546067237854,0.005070945248007774,0.10471975803375244,0.004705882165580988,0.5,0.5,0.10471975803375244,0.004705882165580988,0.0,11
nan,nan,0.014591522514820099,0.39391881227493286,0.014591522514820099,0.39391881227493286,nan,nan,nan,nan,-0.016370322555303574,0.013070945627987385,-0.01745329238474369,0.012941176071763039,0.5,0.5,-0.01745329238474369,0.012941176071763039,0.0,12
nan,nan,0.013405082747340202,0.4466434717178345,0.013405082747340202,0.4466434717178345,nan,nan,nan,nan,-0.5095136165618896,0.006459864322096109,-0.5235987901687622,0.0058823530562222,0.5,0.5,-0.5235987901687622,0.0058823530562222,0.0,13
nan,nan,-0.003960837610065937,0.4955674409866333,-0.003960837610065937,0.4955674409866333,nan,nan,nan,nan,1.4825252294540405,0.0,1.4660766124725342,0.0,0.5,0.5,1.4660766124725342,0.0,0.0,14
nan,nan,-0.011004543863236904,0.513232946395874,-0.011004543863236904,0.513232946395874,nan,nan,nan,nan,1.4825252294540405,0.0,1.4660766124725342,0.0,0.5,0.5,1.4660766124725342,0.0,0.0,15
nan,nan,0.0004875224840361625,0.5299033522605896,0.0004875224840361625,0.5299033522605896,nan,nan,nan,nan,1.5056352615356445,0.00800000037997961,1.5009831190109253,0.007647058926522732,0.5,0.5,1.5009831190109253,0.007647058926522732,0.0,16
nan,nan,0.001271768705919385,0.5236138701438904,0.001271768705919385,0.5236138701438904,nan,nan,nan,nan,1.5634537935256958,0.01600000075995922,1.5533430576324463,0.015882352367043495,0.5,0.5,1.5533430576324463,0.015882352367043495,0.0,17
nan,nan,0.011054114438593388,0.5065872073173523,0.011054114438593388,0.5065872073173523,nan,nan,nan,nan,1.4437602758407593,0.024000000208616257,1.4311699867248535,0.0235294122248888,0.5,0.5,1.4311699867248535,0.0235294122248888,0.0,18
nan,nan,0.024803783744573593,0.51976478099823,0.024803783744573593,0.51976478099823,nan,nan,nan,nan,1.441102147102356,0.02846711501479149,1.4311699867248535,0.028235293924808502,0.5,0.5,1.4311699867248535,0.028235293924808502,0.0,19
nan,nan,0.08395445346832275,0.5388351082801819,0.08395445346832275,0.5388351082801819,nan,nan,nan,nan,1.563258171081543,0.027511876076459885,1.5533430576324463,0.02705882303416729,0.5,0.5,1.5533430576324463,0.02705882303416729,0.0,20
nan,nan,0.13256928324699402,0.5366806387901306,0.13256928324699402,0.5366806387901306,nan,nan,nan,nan,1.5813159942626953,0.01991002820432186,1.5707963705062866,0.019411765038967133,0.5,0.5,1.5707963705062866,0.019411765038967133,0.0,21
nan,nan,0.21219775080680847,0.5304476022720337,0.21219775080680847,0.5304476022720337,nan,nan,nan,nan,1.69267737865448,0.022836867719888687,1.675516128540039,0.02235294133424759,0.5,0.5,1.675516128540039,0.02235294133424759,0.0,22
nan,nan,0.2881380319595337,0.531839907169342,0.2881380319595337,0.531839907169342,nan,nan,nan,nan,2.00527286529541,0.0038526139687746763,1.9896754026412964,0.0035294117406010628,0.5,0.5,1.9896754026412964,0.0035294117406010628,0.0,23
nan,nan,0.32508617639541626,0.5242776274681091,0.32508617639541626,0.5242776274681091,nan,nan,nan,nan,-0.04776960238814354,0.0,-0.05235987901687622,0.0,0.5,0.5,-0.05235987901687622,0.0,0.0,24
nan,nan,0.34967541694641113,0.517025887966156,0.34967541694641113,0.517025887966156,nan,nan,nan,nan,-0.04776960238814354,0.0,-0.05235987901687622,0.0,0.5,0.5,-0.05235987901687622,0.0,1.0,25
nan,nan,0.36330997943878174,0.5393868088722229,0.36330997943878174,0.5393868088722229,nan,nan,nan,nan,0.105211041867733,-0.07999999821186066,-3.0368728637695312,0.07941176742315292,0.5,0.5,-3.0368728637695312,0.07941176742315292,0.0,26
