t,est_x,est_y,odom_x,odom_y,gt_x,gt_y,cov_x,cov_y,cov_xy,cov_yx,heading_cmd,speed_cmd,heading,speed,setpoint_x,setpoint_y
3.4726834297180176,nan,nan,0.7950202226638794,1.721277117729187,0.7950202226638794,1.721277117729187,nan,nan,nan,nan,-1.7471202611923218,0.014999999664723873,-1.7627825736999512,0.014941176399588585,0.5,0.5
3.6667587757110596,nan,nan,0.7974065542221069,1.6648731231689453,0.7974065542221069,1.6648731231689453,nan,nan,nan,nan,-1.8176425695419312,0.014999999664723873,-1.832595705986023,0.014941176399588585,0.5,0.5
3.8916568756103516,nan,nan,0.7281306385993958,1.5024011135101318,0.7281306385993958,1.5024011135101318,nan,nan,nan,nan,-1.8149148225784302,0.014999999664723873,-1.8151423931121826,0.014941176399588585,0.5,0.5
4.101857662200928,nan,nan,0.6306241750717163,1.4337471723556519,0.6306241750717163,1.4337471723556519,nan,nan,nan,nan,-1.8131203651428223,0.014999999664723873,-1.8151423931121826,0.014941176399588585,0.5,0.5
4.417135000228882,nan,nan,0.3113306760787964,1.342033863067627,0.3113306760787964,1.342033863067627,nan,nan,nan,nan,-1.7653619050979614,0.014999999664723873,-1.7802358865737915,0.014941176399588585,0.5,0.5
4.626638412475586,nan,nan,0.13080236315727234,1.3081982135772705,0.13080236315727234,1.3081982135772705,nan,nan,nan,nan,-1.4017140865325928,0.014999999664723873,-1.4137166738510132,0.014941176399588585,0.5,0.5
4.851516485214233,nan,nan,-0.3059893846511841,1.2278560400009155,-0.3059893846511841,1.2278560400009155,nan,nan,nan,nan,-1.1310070753097534,0.014999999664723873,-1.1344640254974365,0.014941176399588585,0.5,0.5
5.0618627071380615,nan,nan,-0.528303325176239,1.2117724418640137,-0.528303325176239,1.2117724418640137,nan,nan,nan,nan,-0.7182632684707642,0.014999999664723873,-0.7330383062362671,0.014941176399588585,0.5,0.5
5.377015590667725,nan,nan,-1.0088192224502563,1.2287086248397827,-1.0088192224502563,1.2287086248397827,nan,nan,nan,nan,-0.5975557565689087,0.014999999664723873,-0.6108652353286743,0.014941176399588585,0.5,0.5
5.602277517318726,nan,nan,-1.5462772846221924,1.36195969581604,-1.5462772846221924,1.36195969581604,nan,nan,nan,nan,-0.48406797647476196,0.014999999664723873,-0.48869219422340393,0.014941176399588585,0.5,0.5
5.811520338058472,nan,nan,-1.7001217603683472,1.4127455949783325,-1.7001217603683472,1.4127455949783325,nan,nan,nan,nan,-0.37968021631240845,0.014999999664723873,-0.3839724361896515,0.014941176399588585,0.5,0.5
6.02193021774292,nan,nan,-1.9647586345672607,1.4164460897445679,-1.9647586345672607,1.4164460897445679,nan,nan,nan,nan,-0.38311514258384705,0.014999999664723873,-0.3839724361896515,0.014941176399588585,0.5,0.5
6.336699962615967,nan,nan,-2.045428514480591,1.5330376625061035,-2.045428514480591,1.5330376625061035,nan,nan,nan,nan,-0.37699681520462036,0.014999999664723873,-0.3839724361896515,0.014941176399588585,0.5,0.5
6.54642128944397,nan,nan,-2.0775842666625977,1.5524897575378418,-2.0775842666625977,1.5524897575378418,nan,nan,nan,nan,-0.36953818798065186,0.014999999664723873,-0.3839724361896515,0.014941176399588585,0.5,0.5
6.755507707595825,nan,nan,-2.1565258502960205,1.652536392211914,-2.1565258502960205,1.652536392211914,nan,nan,nan,nan,-0.3791506290435791,0.014999999664723873,-0.3839724361896515,0.014941176399588585,0.5,0.5
6.951478719711304,nan,nan,-2.181680679321289,1.71051025390625,-2.181680679321289,1.71051025390625,nan,nan,nan,nan,-0.41201791167259216,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
7.266399145126343,nan,nan,-2.194807767868042,1.7473390102386475,-2.194807767868042,1.7473390102386475,nan,nan,nan,nan,-0.4455605149269104,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
7.476787805557251,nan,nan,-2.1937196254730225,1.7473580837249756,-2.1937196254730225,1.7473580837249756,nan,nan,nan,nan,-0.4520817697048187,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
7.686468601226807,nan,nan,-2.213867425918579,1.771902322769165,-2.213867425918579,1.771902322769165,nan,nan,nan,nan,-0.42090290784835815,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
7.897251129150391,nan,nan,-2.2241837978363037,1.7838876247406006,-2.2241837978363037,1.7838876247406006,nan,nan,nan,nan,-0.41871583461761475,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
8.196246862411499,nan,nan,-2.2435715198516846,1.7838761806488037,-2.2435715198516846,1.7838761806488037,nan,nan,nan,nan,-0.4627264738082886,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
8.406716346740723,nan,nan,-2.2636518478393555,1.7769893407821655,-2.2636518478393555,1.7769893407821655,nan,nan,nan,nan,-0.4650396704673767,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
8.616061210632324,nan,nan,-2.267400026321411,1.7745859622955322,-2.267400026321411,1.7745859622955322,nan,nan,nan,nan,-0.4415184557437897,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
8.81203293800354,nan,nan,-2.2669923305511475,1.7733303308486938,-2.2669923305511475,1.7733303308486938,nan,nan,nan,nan,-0.4284304678440094,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
9.126756191253662,nan,nan,-2.264979600906372,1.7981250286102295,-2.264979600906372,1.7981250286102295,nan,nan,nan,nan,-0.4416821599006653,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
9.336845636367798,nan,nan,-2.264296770095825,1.8136838674545288,-2.264296770095825,1.8136838674545288,nan,nan,nan,nan,-0.42558664083480835,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
9.562057733535767,nan,nan,-2.264025926589966,1.8091833591461182,-2.264025926589966,1.8091833591461182,nan,nan,nan,nan,-0.44418424367904663,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
9.756588697433472,nan,nan,-2.260702133178711,1.799172043800354,-2.260702133178711,1.799172043800354,nan,nan,nan,nan,-0.44153279066085815,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
10.07369589805603,nan,nan,-2.2401070594787598,1.7701377868652344,-2.2401070594787598,1.7701377868652344,nan,nan,nan,nan,-0.4521186947822571,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
10.281575441360474,nan,nan,-2.2451207637786865,1.765649676322937,-2.2451207637786865,1.765649676322937,nan,nan,nan,nan,-0.4597697854042053,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
10.492012977600098,nan,nan,-2.247058629989624,1.7644604444503784,-2.247058629989624,1.7644604444503784,nan,nan,nan,nan,-0.44406330585479736,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
10.731765031814575,nan,nan,-2.261392116546631,1.7620441913604736,-2.261392116546631,1.7620441913604736,nan,nan,nan,nan,-0.43649664521217346,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
11.047322273254395,nan,nan,-2.2677907943725586,1.7452385425567627,-2.2677907943725586,1.7452385425567627,nan,nan,nan,nan,-0.4115980267524719,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
11.257209539413452,nan,nan,-2.2830393314361572,1.7534408569335938,-2.2830393314361572,1.7534408569335938,nan,nan,nan,nan,-0.4275822341442108,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
11.481290102005005,nan,nan,-2.2980780601501465,1.7887026071548462,-2.2980780601501465,1.7887026071548462,nan,nan,nan,nan,-0.418413907289505,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
11.676939725875854,nan,nan,-2.297769069671631,1.7914949655532837,-2.297769069671631,1.7914949655532837,nan,nan,nan,nan,-0.43835029006004333,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
11.976563453674316,nan,nan,-2.3083722591400146,1.782834529876709,-2.3083722591400146,1.782834529876709,nan,nan,nan,nan,-0.41537755727767944,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
12.185563564300537,nan,nan,-2.3092010021209717,1.7807822227478027,-2.3092010021209717,1.7807822227478027,nan,nan,nan,nan,-0.4150616526603699,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
12.396178245544434,nan,nan,-2.302164316177368,1.7791008949279785,-2.302164316177368,1.7791008949279785,nan,nan,nan,nan,-0.42614105343818665,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
12.57785677909851,nan,nan,-2.3075685501098633,1.779325246810913,-2.3075685501098633,1.779325246810913,nan,nan,nan,nan,-0.44511154294013977,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
12.90664029121399,nan,nan,-2.3039023876190186,1.7762219905853271,-2.3039023876190186,1.7762219905853271,nan,nan,nan,nan,-0.43077704310417175,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
13.116512298583984,nan,nan,-2.307776689529419,1.7884870767593384,-2.307776689529419,1.7884870767593384,nan,nan,nan,nan,-0.4187670350074768,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
13.327009916305542,nan,nan,-2.3033978939056396,1.786298155784607,-2.3033978939056396,1.786298155784607,nan,nan,nan,nan,-0.3996710777282715,0.014999999664723873,-0.40142571926116943,0.014941176399588585,0.5,0.5
13.536618947982788,nan,nan,-2.304185628890991,1.786006212234497,-2.304185628890991,1.786006212234497,nan,nan,nan,nan,-0.44656822085380554,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
13.85453176498413,nan,nan,-2.3044421672821045,1.785847783088684,-2.3044421672821045,1.785847783088684,nan,nan,nan,nan,-0.41199636459350586,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
14.062132358551025,nan,nan,-2.304286003112793,1.7857565879821777,-2.304286003112793,1.7857565879821777,nan,nan,nan,nan,-0.4616841971874237,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
14.272280931472778,nan,nan,-2.304363489151001,1.7858734130859375,-2.304363489151001,1.7858734130859375,nan,nan,nan,nan,-0.40425795316696167,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
14.482178688049316,nan,nan,-2.3045573234558105,1.7851083278656006,-2.3045573234558105,1.7851083278656006,nan,nan,nan,nan,-0.4336700141429901,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
14.796623229980469,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.4448651373386383,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
15.022021532058716,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.4092450439929962,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
15.23213505744934,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.42297878861427307,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
15.441558837890625,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.4274302124977112,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
15.756696701049805,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.41815781593322754,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
15.966591119766235,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.4407307207584381,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
16.162237644195557,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.40807560086250305,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
16.356523990631104,nan,nan,-2.3031115531921387,1.7839025259017944,-2.3031115531921387,1.7839025259017944,nan,nan,nan,nan,-0.4045809507369995,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
16.656988859176636,nan,nan,-2.302809000015259,1.7844938039779663,-2.302809000015259,1.7844938039779663,nan,nan,nan,nan,-0.41870978474617004,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
16.865691423416138,nan,nan,-2.302797317504883,1.7844958305358887,-2.302797317504883,1.7844958305358887,nan,nan,nan,nan,-0.4272315204143524,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
17.061735153198242,nan,nan,-2.302797317504883,1.7844958305358887,-2.302797317504883,1.7844958305358887,nan,nan,nan,nan,-0.41236183047294617,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
17.271701097488403,nan,nan,-2.302797317504883,1.7844958305358887,-2.302797317504883,1.7844958305358887,nan,nan,nan,nan,-0.4361054599285126,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
17.571691274642944,nan,nan,-2.302710771560669,1.7842822074890137,-2.302710771560669,1.7842822074890137,nan,nan,nan,nan,-0.44523778557777405,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
17.76869559288025,nan,nan,-2.3025007247924805,1.7844111919403076,-2.3025007247924805,1.7844111919403076,nan,nan,nan,nan,-0.4321320950984955,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
17.976576805114746,nan,nan,-2.3024134635925293,1.7846627235412598,-2.3024134635925293,1.7846627235412598,nan,nan,nan,nan,-0.447503000497818,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
18.171318769454956,nan,nan,-2.3024375438690186,1.784575343132019,-2.3024375438690186,1.784575343132019,nan,nan,nan,nan,-0.43122002482414246,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
18.47173261642456,nan,nan,-2.302497386932373,1.784462332725525,-2.302497386932373,1.784462332725525,nan,nan,nan,nan,-0.4362366795539856,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
18.68371272087097,nan,nan,-2.302497386932373,1.784462332725525,-2.302497386932373,1.784462332725525,nan,nan,nan,nan,-0.4215605854988098,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
18.892038822174072,nan,nan,-2.302497386932373,1.784462332725525,-2.302497386932373,1.784462332725525,nan,nan,nan,nan,-0.4201424717903137,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
19.10208034515381,nan,nan,-2.3025283813476562,1.7848389148712158,-2.3025283813476562,1.7848389148712158,nan,nan,nan,nan,-0.4238467216491699,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
19.416648149490356,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.4347294270992279,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
19.62671184539795,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.4259660542011261,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
19.836545705795288,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.4307895302772522,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
20.046252489089966,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.4160032272338867,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
20.346622228622437,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.42632535099983215,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
20.556522130966187,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.4069976806640625,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
20.78180694580078,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.45084449648857117,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
20.991753578186035,nan,nan,-2.302603006362915,1.784705638885498,-2.302603006362915,1.784705638885498,nan,nan,nan,nan,-0.4141794443130493,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
21.306965112686157,nan,nan,-2.3026368618011475,1.784682273864746,-2.3026368618011475,1.784682273864746,nan,nan,nan,nan,-0.43055260181427,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
21.502400159835815,nan,nan,-2.302738904953003,1.7847360372543335,-2.302738904953003,1.7847360372543335,nan,nan,nan,nan,-0.449311763048172,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
21.6983163356781,nan,nan,-2.3024353981018066,1.7851874828338623,-2.3024353981018066,1.7851874828338623,nan,nan,nan,nan,-0.41009965538978577,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
21.90722155570984,nan,nan,-2.301032543182373,1.7825169563293457,-2.301032543182373,1.7825169563293457,nan,nan,nan,nan,-0.43665605783462524,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
22.10198950767517,nan,nan,-2.2987494468688965,1.7856152057647705,-2.2987494468688965,1.7856152057647705,nan,nan,nan,nan,-0.4545558989048004,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
22.416815757751465,nan,nan,-2.287707805633545,1.7975099086761475,-2.287707805633545,1.7975099086761475,nan,nan,nan,nan,-0.4477519392967224,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
22.626541137695312,nan,nan,-2.3064398765563965,1.8253810405731201,-2.3064398765563965,1.8253810405731201,nan,nan,nan,nan,-0.40652620792388916,0.014999999664723873,-0.41887903213500977,0.014941176399588585,0.5,0.5
22.836779832839966,nan,nan,-2.32059907913208,1.8218309879302979,-2.32059907913208,1.8218309879302979,nan,nan,nan,nan,-0.4287431240081787,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
23.046712636947632,nan,nan,-2.312411069869995,1.8012433052062988,-2.312411069869995,1.8012433052062988,nan,nan,nan,nan,-0.43676435947418213,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
23.36374855041504,nan,nan,-2.326427936553955,1.80012845993042,-2.326427936553955,1.80012845993042,nan,nan,nan,nan,-0.42342624068260193,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
23.572238206863403,nan,nan,-2.3281049728393555,1.799605131149292,-2.3281049728393555,1.799605131149292,nan,nan,nan,nan,-0.4256753623485565,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
23.767168760299683,nan,nan,-2.3245432376861572,1.7954298257827759,-2.3245432376861572,1.7954298257827759,nan,nan,nan,nan,-0.4367971420288086,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
23.964032411575317,nan,nan,-2.3264682292938232,1.8006651401519775,-2.3264682292938232,1.8006651401519775,nan,nan,nan,nan,-0.43434882164001465,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
24.264482259750366,nan,nan,-2.352018356323242,1.8354599475860596,-2.352018356323242,1.8354599475860596,nan,nan,nan,nan,-0.4310114085674286,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
24.471746683120728,nan,nan,-2.3780057430267334,1.8454116582870483,-2.3780057430267334,1.8454116582870483,nan,nan,nan,nan,-0.39243021607398987,0.014999999664723873,-0.40142571926116943,0.014941176399588585,0.5,0.5
24.66719913482666,nan,nan,-2.412414312362671,1.8559157848358154,-2.412414312362671,1.8559157848358154,nan,nan,nan,nan,-0.4452442526817322,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
24.876755237579346,nan,nan,-2.4316930770874023,1.8773218393325806,-2.4316930770874023,1.8773218393325806,nan,nan,nan,nan,-0.4451810121536255,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
25.17646813392639,nan,nan,-2.4449727535247803,1.892185091972351,-2.4449727535247803,1.892185091972351,nan,nan,nan,nan,-0.4484582543373108,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
25.372271060943604,nan,nan,-2.4453165531158447,1.89071786403656,-2.4453165531158447,1.89071786403656,nan,nan,nan,nan,-0.4355306029319763,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
25.582165241241455,nan,nan,-2.445018768310547,1.893259048461914,-2.445018768310547,1.893259048461914,nan,nan,nan,nan,-0.45509210228919983,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
25.79116177558899,nan,nan,-2.4441559314727783,1.8952343463897705,-2.4441559314727783,1.8952343463897705,nan,nan,nan,nan,-0.45323070883750916,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
26.09144639968872,nan,nan,-2.44590163230896,1.898646593093872,-2.44590163230896,1.898646593093872,nan,nan,nan,nan,-0.4622376561164856,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
26.28687596321106,nan,nan,-2.452072858810425,1.908233880996704,-2.452072858810425,1.908233880996704,nan,nan,nan,nan,-0.4683089256286621,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
26.482449531555176,nan,nan,-2.478708505630493,1.9388960599899292,-2.478708505630493,1.9388960599899292,nan,nan,nan,nan,-0.44859328866004944,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
26.691134929656982,nan,nan,-2.4962198734283447,1.953923225402832,-2.4962198734283447,1.953923225402832,nan,nan,nan,nan,-0.454223096370697,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
26.980372667312622,nan,nan,-2.498671531677246,1.96657395362854,-2.498671531677246,1.96657395362854,nan,nan,nan,nan,-0.4669875502586365,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
27.187827825546265,nan,nan,-2.502439022064209,1.972402811050415,-2.502439022064209,1.972402811050415,nan,nan,nan,nan,-0.42829182744026184,0.014999999664723873,-0.4363323152065277,0.014941176399588585,0.5,0.5
27.382323026657104,nan,nan,-2.5075314044952393,1.9770382642745972,-2.5075314044952393,1.9770382642745972,nan,nan,nan,nan,-0.46756988763809204,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
27.59390377998352,nan,nan,-2.510875701904297,1.9807872772216797,-2.510875701904297,1.9807872772216797,nan,nan,nan,nan,-0.4528674781322479,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
27.906682014465332,nan,nan,-2.511509895324707,1.9799309968948364,-2.511509895324707,1.9799309968948364,nan,nan,nan,nan,-0.47862905263900757,0.014999999664723873,-0.48869219422340393,0.014941176399588585,0.5,0.5
28.102203845977783,nan,nan,-2.509742021560669,1.9774320125579834,-2.509742021560669,1.9774320125579834,nan,nan,nan,nan,-0.4548887312412262,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
28.312219858169556,nan,nan,-2.508822441101074,1.9768853187561035,-2.508822441101074,1.9768853187561035,nan,nan,nan,nan,-0.4834119379520416,0.014999999664723873,-0.48869219422340393,0.014941176399588585,0.5,0.5
28.522284984588623,nan,nan,-2.508822441101074,1.9768853187561035,-2.508822441101074,1.9768853187561035,nan,nan,nan,nan,-0.44156256318092346,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
28.836843252182007,nan,nan,-2.5091400146484375,1.9772521257400513,-2.5091400146484375,1.9772521257400513,nan,nan,nan,nan,-0.4654061496257782,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
29.047558069229126,nan,nan,-2.5091400146484375,1.9772521257400513,-2.5091400146484375,1.9772521257400513,nan,nan,nan,nan,-0.4486781656742096,0.014999999664723873,-0.45378559827804565,0.014941176399588585,0.5,0.5
29.258575439453125,nan,nan,-2.5097036361694336,1.9779142141342163,-2.5097036361694336,1.9779142141342163,nan,nan,nan,nan,-0.4664451479911804,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
29.466699361801147,nan,nan,-2.5097036361694336,1.9779142141342163,-2.5097036361694336,1.9779142141342163,nan,nan,nan,nan,-0.4712429940700531,0.014999999664723873,-0.48869219422340393,0.014941176399588585,0.5,0.5
29.782087326049805,nan,nan,-2.5097036361694336,1.9779142141342163,-2.5097036361694336,1.9779142141342163,nan,nan,nan,nan,-0.468732625246048,0.014999999664723873,-0.471238911151886,0.014941176399588585,0.5,0.5
