est_x,est_y,odom_x,odom_y,gt_x,gt_y,cov_x,cov_y,cov_xy,cov_yx,heading_cmd,speed_cmd,heading,speed,setpoint_x,setpoint_y
nan,nan,-0.0004830486432183534,-0.0014626724878326058,-0.0004830486432183534,-0.0014626724878326058,nan,nan,nan,nan,0.8005304336547852,0.014999999664723873,0.7853981852531433,0.014705882407724857,0.5,0.5
nan,nan,-0.001628492958843708,-0.015315513126552105,-0.001628492958843708,-0.015315513126552105,nan,nan,nan,nan,0.7420041561126709,0.014999999664723873,0.7330383062362671,0.014705882407724857,0.5,0.5
nan,nan,-0.002259851200506091,-0.023322226479649544,-0.002259851200506091,-0.023322226479649544,nan,nan,nan,nan,0.8228302001953125,0.014999999664723873,0.8203047513961792,0.014705882407724857,0.5,0.5
nan,nan,-0.003689955687150359,-0.052027251571416855,-0.003689955687150359,-0.052027251571416855,nan,nan,nan,nan,0.7124435901641846,0.014999999664723873,0.6981316804885864,0.014705882407724857,0.5,0.5
nan,nan,0.0004486249526962638,-0.07486342638731003,0.0004486249526962638,-0.07486342638731003,nan,nan,nan,nan,0.819005012512207,0.014999999664723873,0.8028514385223389,0.014705882407724857,0.5,0.5
nan,nan,0.014601913280785084,-0.13633668422698975,0.014601913280785084,-0.13633668422698975,nan,nan,nan,nan,0.7859532833099365,0.014999999664723873,0.7853981852531433,0.014705882407724857,0.5,0.5
nan,nan,0.0176177229732275,-0.1719178855419159,0.0176177229732275,-0.1719178855419159,nan,nan,nan,nan,0.9621140956878662,0.014999999664723873,0.9599310755729675,0.014705882407724857,0.5,0.5
nan,nan,0.017061123624444008,-0.25470054149627686,0.017061123624444008,-0.25470054149627686,nan,nan,nan,nan,0.9180753231048584,0.014999999664723873,0.9075711965560913,0.014705882407724857,0.5,0.5
nan,nan,0.012897764332592487,-0.2947869896888733,0.012897764332592487,-0.2947869896888733,nan,nan,nan,nan,0.9773008823394775,0.014999999664723873,0.9599310755729675,0.014705882407724857,0.5,0.5
nan,nan,0.006025003269314766,-0.3734089434146881,0.006025003269314766,-0.3734089434146881,nan,nan,nan,nan,0.9953253269195557,0.014999999664723873,0.9948377013206482,0.014705882407724857,0.5,0.5
nan,nan,-0.002719996962696314,-0.45397040247917175,-0.002719996962696314,-0.45397040247917175,nan,nan,nan,nan,0.9613087177276611,0.014999999664723873,0.9599310755729675,0.014705882407724857,0.5,0.5
nan,nan,-0.007439020089805126,-0.4971027672290802,-0.007439020089805126,-0.4971027672290802,nan,nan,nan,nan,1.1033079624176025,0.014999999664723873,1.0995573997497559,0.014705882407724857,0.5,0.5
nan,nan,-0.010860820300877094,-0.5349938273429871,-0.010860820300877094,-0.5349938273429871,nan,nan,nan,nan,1.149505376815796,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.034415051341056824,-0.6056075096130371,-0.034415051341056824,-0.6056075096130371,nan,nan,nan,nan,1.0991990566253662,0.014999999664723873,1.0821040868759155,0.014705882407724857,0.5,0.5
nan,nan,-0.055372465401887894,-0.6718218922615051,-0.055372465401887894,-0.6718218922615051,nan,nan,nan,nan,1.124084711074829,0.014999999664723873,1.1170107126235962,0.014705882407724857,0.5,0.5
nan,nan,-0.05926027148962021,-0.7048612236976624,-0.05926027148962021,-0.7048612236976624,nan,nan,nan,nan,1.132136583328247,0.014999999664723873,1.1170107126235962,0.014705882407724857,0.5,0.5
nan,nan,-0.06475812196731567,-0.7365231513977051,-0.06475812196731567,-0.7365231513977051,nan,nan,nan,nan,1.1514947414398193,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.08408410847187042,-0.7996907234191895,-0.08408410847187042,-0.7996907234191895,nan,nan,nan,nan,1.1938726902008057,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.10580965876579285,-0.8571715354919434,-0.10580965876579285,-0.8571715354919434,nan,nan,nan,nan,1.1892201900482178,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.11618631333112717,-0.8868598341941833,-0.11618631333112717,-0.8868598341941833,nan,nan,nan,nan,1.117163896560669,0.014999999664723873,1.1170107126235962,0.014705882407724857,0.5,0.5
nan,nan,-0.13293133676052094,-0.9443314671516418,-0.13293133676052094,-0.9443314671516418,nan,nan,nan,nan,1.1666052341461182,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.14501339197158813,-0.9958823919296265,-0.14501339197158813,-0.9958823919296265,nan,nan,nan,nan,1.1125938892364502,0.014999999664723873,1.0995573997497559,0.014705882407724857,0.5,0.5
nan,nan,-0.14866915345191956,-1.0216443538665771,-0.14866915345191956,-1.0216443538665771,nan,nan,nan,nan,1.1202528476715088,0.014999999664723873,1.1170107126235962,0.014705882407724857,0.5,0.5
nan,nan,-0.15419842302799225,-1.0487902164459229,-0.15419842302799225,-1.0487902164459229,nan,nan,nan,nan,1.1645963191986084,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.16969464719295502,-1.0981541872024536,-0.16969464719295502,-1.0981541872024536,nan,nan,nan,nan,1.1821653842926025,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.1889064759016037,-1.153050422668457,-0.1889064759016037,-1.153050422668457,nan,nan,nan,nan,1.1764004230499268,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.1973893642425537,-1.1820027828216553,-0.1973893642425537,-1.1820027828216553,nan,nan,nan,nan,1.2113349437713623,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.21561847627162933,-1.2529184818267822,-0.21561847627162933,-1.2529184818267822,nan,nan,nan,nan,1.1175205707550049,0.014999999664723873,1.1170107126235962,0.014705882407724857,0.5,0.5
nan,nan,-0.22596511244773865,-1.2893171310424805,-0.22596511244773865,-1.2893171310424805,nan,nan,nan,nan,1.1793186664581299,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.2494480162858963,-1.3637381792068481,-0.2494480162858963,-1.3637381792068481,nan,nan,nan,nan,1.2132580280303955,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.27189651131629944,-1.4338648319244385,-0.27189651131629944,-1.4338648319244385,nan,nan,nan,nan,1.1990973949432373,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.2850990891456604,-1.4660295248031616,-0.2850990891456604,-1.4660295248031616,nan,nan,nan,nan,1.1947944164276123,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.2971990406513214,-1.4991817474365234,-0.2971990406513214,-1.4991817474365234,nan,nan,nan,nan,1.1875078678131104,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.3231109082698822,-1.5608006715774536,-0.3231109082698822,-1.5608006715774536,nan,nan,nan,nan,1.187598466873169,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.34461355209350586,-1.6212201118469238,-0.34461355209350586,-1.6212201118469238,nan,nan,nan,nan,1.211254358291626,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.3526957333087921,-1.6498327255249023,-0.3526957333087921,-1.6498327255249023,nan,nan,nan,nan,1.1953823566436768,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.3762076497077942,-1.7132529020309448,-0.3762076497077942,-1.7132529020309448,nan,nan,nan,nan,1.2024319171905518,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.3999648690223694,-1.7777674198150635,-0.3999648690223694,-1.7777674198150635,nan,nan,nan,nan,1.1694300174713135,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.410866379737854,-1.8099759817123413,-0.410866379737854,-1.8099759817123413,nan,nan,nan,nan,1.182408094406128,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.42385441064834595,-1.8720077276229858,-0.42385441064834595,-1.8720077276229858,nan,nan,nan,nan,1.2016146183013916,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.4347116947174072,-1.902370810508728,-0.4347116947174072,-1.902370810508728,nan,nan,nan,nan,1.2108805179595947,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.46097809076309204,-1.9612029790878296,-0.46097809076309204,-1.9612029790878296,nan,nan,nan,nan,1.2333118915557861,0.014999999664723873,1.2217304706573486,0.014705882407724857,0.5,0.5
nan,nan,-0.4715861976146698,-1.9903408288955688,-0.4715861976146698,-1.9903408288955688,nan,nan,nan,nan,1.221912145614624,0.014999999664723873,1.2217304706573486,0.014705882407724857,0.5,0.5
nan,nan,-0.4869742691516876,-2.0212814807891846,-0.4869742691516876,-2.0212814807891846,nan,nan,nan,nan,1.2124402523040771,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.4922175705432892,-1.9999936819076538,-0.4922175705432892,-1.9999936819076538,nan,nan,nan,nan,1.1651637554168701,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.5070661902427673,-1.9768683910369873,-0.5070661902427673,-1.9768683910369873,nan,nan,nan,nan,1.1965243816375732,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5074214935302734,-1.9693198204040527,-0.5074214935302734,-1.9693198204040527,nan,nan,nan,nan,1.1733272075653076,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5060360431671143,-1.971396565437317,-0.5060360431671143,-1.971396565437317,nan,nan,nan,nan,1.1928398609161377,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5056982636451721,-1.9752660989761353,-0.5056982636451721,-1.9752660989761353,nan,nan,nan,nan,1.2035577297210693,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5067552924156189,-1.9814848899841309,-0.5067552924156189,-1.9814848899841309,nan,nan,nan,nan,1.1671016216278076,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.5080933570861816,-1.9843780994415283,-0.5080933570861816,-1.9843780994415283,nan,nan,nan,nan,1.1783134937286377,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5086182951927185,-1.9854885339736938,-0.5086182951927185,-1.9854885339736938,nan,nan,nan,nan,1.2025477886199951,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5093576908111572,-1.9850027561187744,-0.5093576908111572,-1.9850027561187744,nan,nan,nan,nan,1.1671192646026611,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.509486734867096,-1.9852306842803955,-0.509486734867096,-1.9852306842803955,nan,nan,nan,nan,1.167229413986206,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.5051975250244141,-1.9860506057739258,-0.5051975250244141,-1.9860506057739258,nan,nan,nan,nan,1.1887366771697998,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5043596625328064,-1.986596941947937,-0.5043596625328064,-1.986596941947937,nan,nan,nan,nan,1.1988799571990967,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5040543675422668,-1.986367106437683,-0.5040543675422668,-1.986367106437683,nan,nan,nan,nan,1.168412446975708,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.5067312717437744,-1.9893560409545898,-0.5067312717437744,-1.9893560409545898,nan,nan,nan,nan,1.1858723163604736,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5070278644561768,-1.9855849742889404,-0.5070278644561768,-1.9855849742889404,nan,nan,nan,nan,1.1965363025665283,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5026816725730896,-1.9876677989959717,-0.5026816725730896,-1.9876677989959717,nan,nan,nan,nan,1.1627252101898193,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.501835286617279,-1.9862148761749268,-0.501835286617279,-1.9862148761749268,nan,nan,nan,nan,1.2125580310821533,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.5015557408332825,-1.9864946603775024,-0.5015557408332825,-1.9864946603775024,nan,nan,nan,nan,1.217273473739624,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.5047774910926819,-1.9842160940170288,-0.5047774910926819,-1.9842160940170288,nan,nan,nan,nan,1.1907107830047607,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5044142007827759,-1.9843436479568481,-0.5044142007827759,-1.9843436479568481,nan,nan,nan,nan,1.211125135421753,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.5047323107719421,-1.9849379062652588,-0.5047323107719421,-1.9849379062652588,nan,nan,nan,nan,1.1739227771759033,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5038790106773376,-1.984445333480835,-0.5038790106773376,-1.984445333480835,nan,nan,nan,nan,1.1776683330535889,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5042367577552795,-1.9851853847503662,-0.5042367577552795,-1.9851853847503662,nan,nan,nan,nan,1.1812479496002197,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5056071877479553,-1.9863361120224,-0.5056071877479553,-1.9863361120224,nan,nan,nan,nan,1.1684982776641846,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.5078295469284058,-1.9871357679367065,-0.5078295469284058,-1.9871357679367065,nan,nan,nan,nan,1.182415246963501,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5094531774520874,-1.986953616142273,-0.5094531774520874,-1.986953616142273,nan,nan,nan,nan,1.1915361881256104,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5047455430030823,-1.9884674549102783,-0.5047455430030823,-1.9884674549102783,nan,nan,nan,nan,1.1956007480621338,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.4990957975387573,-2.0005581378936768,-0.4990957975387573,-2.0005581378936768,nan,nan,nan,nan,1.1364996433258057,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.5078113675117493,-2.023665189743042,-0.5078113675117493,-2.023665189743042,nan,nan,nan,nan,1.1744616031646729,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.5149326324462891,-2.0759284496307373,-0.5149326324462891,-2.0759284496307373,nan,nan,nan,nan,1.1967427730560303,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5249915719032288,-2.1124281883239746,-0.5249915719032288,-2.1124281883239746,nan,nan,nan,nan,1.1885511875152588,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.5560234785079956,-2.1926450729370117,-0.5560234785079956,-2.1926450729370117,nan,nan,nan,nan,1.2130067348480225,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.572313666343689,-2.235523223876953,-0.572313666343689,-2.235523223876953,nan,nan,nan,nan,1.2014029026031494,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.6006356477737427,-2.323434352874756,-0.6006356477737427,-2.323434352874756,nan,nan,nan,nan,1.1955149173736572,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.6194950342178345,-2.3638389110565186,-0.6194950342178345,-2.3638389110565186,nan,nan,nan,nan,1.2243754863739014,0.014999999664723873,1.2217304706573486,0.014705882407724857,0.5,0.5
nan,nan,-0.6444780230522156,-2.450528383255005,-0.6444780230522156,-2.450528383255005,nan,nan,nan,nan,1.18778395652771,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.6562274694442749,-2.4904682636260986,-0.6562274694442749,-2.4904682636260986,nan,nan,nan,nan,1.2090280055999756,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.686140775680542,-2.566153049468994,-0.686140775680542,-2.566153049468994,nan,nan,nan,nan,1.2164814472198486,0.014999999664723873,1.2042771577835083,0.014705882407724857,0.5,0.5
nan,nan,-0.7083187699317932,-2.6360526084899902,-0.7083187699317932,-2.6360526084899902,nan,nan,nan,nan,1.1952531337738037,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.7176928520202637,-2.6701016426086426,-0.7176928520202637,-2.6701016426086426,nan,nan,nan,nan,1.197173833847046,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.7451710104942322,-2.733851194381714,-0.7451710104942322,-2.733851194381714,nan,nan,nan,nan,1.1898086071014404,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.762819230556488,-2.798516035079956,-0.762819230556488,-2.798516035079956,nan,nan,nan,nan,1.1626932621002197,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.7690688967704773,-2.8313305377960205,-0.7690688967704773,-2.8313305377960205,nan,nan,nan,nan,1.1688649654388428,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.7801517248153687,-2.8621702194213867,-0.7801517248153687,-2.8621702194213867,nan,nan,nan,nan,1.1947400569915771,0.014999999664723873,1.186823844909668,0.014705882407724857,0.5,0.5
nan,nan,-0.8006723523139954,-2.9176270961761475,-0.8006723523139954,-2.9176270961761475,nan,nan,nan,nan,1.1619160175323486,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.816034197807312,-2.968543767929077,-0.816034197807312,-2.968543767929077,nan,nan,nan,nan,1.1565568447113037,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.8196869492530823,-2.9790003299713135,-0.8196869492530823,-2.9790003299713135,nan,nan,nan,nan,1.1383392810821533,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.8186523914337158,-2.9882395267486572,-0.8186523914337158,-2.9882395267486572,nan,nan,nan,nan,1.1450026035308838,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.818528950214386,-2.9958040714263916,-0.818528950214386,-2.9958040714263916,nan,nan,nan,nan,1.1460325717926025,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.8204664587974548,-3.0122056007385254,-0.8204664587974548,-3.0122056007385254,nan,nan,nan,nan,1.1670029163360596,0.014999999664723873,1.1519173383712769,0.014705882407724857,0.5,0.5
nan,nan,-0.8250387907028198,-3.0307111740112305,-0.8250387907028198,-3.0307111740112305,nan,nan,nan,nan,1.1693956851959229,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.8266449570655823,-3.0401957035064697,-0.8266449570655823,-3.0401957035064697,nan,nan,nan,nan,1.1398088932037354,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.8270015120506287,-3.0524308681488037,-0.8270015120506287,-3.0524308681488037,nan,nan,nan,nan,1.1433918476104736,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.8317760825157166,-3.0714566707611084,-0.8317760825157166,-3.0714566707611084,nan,nan,nan,nan,1.1404168605804443,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.83659827709198,-3.0735907554626465,-0.83659827709198,-3.0735907554626465,nan,nan,nan,nan,1.1501233577728271,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.8364773988723755,-3.073030471801758,-0.8364773988723755,-3.073030471801758,nan,nan,nan,nan,1.1740496158599854,0.014999999664723873,1.1693706512451172,0.014705882407724857,0.5,0.5
nan,nan,-0.8368772864341736,-3.074462652206421,-0.8368772864341736,-3.074462652206421,nan,nan,nan,nan,1.146695852279663,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.8379818201065063,-3.0781900882720947,-0.8379818201065063,-3.0781900882720947,nan,nan,nan,nan,1.1330807209014893,0.014999999664723873,1.1170107126235962,0.014705882407724857,0.5,0.5
nan,nan,-0.8380988240242004,-3.079435348510742,-0.8380988240242004,-3.079435348510742,nan,nan,nan,nan,1.1459429264068604,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.838797390460968,-3.0820846557617188,-0.838797390460968,-3.0820846557617188,nan,nan,nan,nan,1.1467854976654053,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
nan,nan,-0.8390496373176575,-3.081728935241699,-0.8390496373176575,-3.081728935241699,nan,nan,nan,nan,1.144946813583374,0.014999999664723873,1.1344640254974365,0.014705882407724857,0.5,0.5
